gene_id	sumUMI	CPM	type	biotype	zScore	pValue	calls_pValue	cellTypeName	cellTypeId
ENSMUSG00000035129	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035131	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035133	12	10.7756588641917	genic	protein_coding	1.35737360543968	0.0873312652512056	absent	B-cell	CL:0000236
ENSMUSG00000035139	36	32.326976592575	genic	protein_coding	2.42202650701565	0.00771711234352879	present	B-cell	CL:0000236
ENSMUSG00000035142	9	8.08174414814376	genic	protein_coding	1.07858412135473	0.140386581472757	absent	B-cell	CL:0000236
ENSMUSG00000035148	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035150	51	45.7965501728146	genic	protein_coding	2.75956663515363	0.00289390411211626	present	B-cell	CL:0000236
ENSMUSG00000035151	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000035152	138	123.920076938204	genic	protein_coding	3.72422484557434	9.79581298436312e-05	present	B-cell	CL:0000236
ENSMUSG00000035158	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000035161	10	8.97971572015973	genic	protein_coding	1.18068782059756	0.118863380809489	absent	B-cell	CL:0000236
ENSMUSG00000035164	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000035165	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035168	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000035171	220	197.553745843514	genic	protein_coding	4.17618254681449	1.48220978452899e-05	present	B-cell	CL:0000236
ENSMUSG00000035172	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035173	14	12.5716020082236	genic	protein_coding	1.50675930797626	0.0659361816796203	absent	B-cell	CL:0000236
ENSMUSG00000035177	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035179	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035181	10	8.97971572015973	genic	protein_coding	1.18068782059756	0.118863380809489	absent	B-cell	CL:0000236
ENSMUSG00000035183	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000035184	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035186	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035187	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035189	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000035191	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035198	29	26.0411755884632	genic	protein_coding	2.2124871069976	0.0134665130408152	present	B-cell	CL:0000236
ENSMUSG00000035199	144	129.3079063703	genic	protein_coding	3.76546889267658	8.31184100883933e-05	present	B-cell	CL:0000236
ENSMUSG00000035200	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035201	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035202	4	3.59188628806389	genic	protein_coding	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000035203	149	133.79776423038	genic	protein_coding	3.79854680801177	7.27734722632611e-05	present	B-cell	CL:0000236
ENSMUSG00000035206	4	3.59188628806389	genic	protein_coding	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000035208	40	35.9188628806389	genic	protein_coding	2.52413020625848	0.00579924801938027	present	B-cell	CL:0000236
ENSMUSG00000035211	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035212	34	30.5310334485431	genic	protein_coding	2.36663492640813	0.008975314906335	present	B-cell	CL:0000236
ENSMUSG00000035215	26	23.3472608724153	genic	protein_coding	2.10666329250021	0.0175733881035509	present	B-cell	CL:0000236
ENSMUSG00000035226	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035227	246	220.901006715929	genic	protein_coding	4.28443363580252	9.16026411268867e-06	present	B-cell	CL:0000236
ENSMUSG00000035228	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035232	22	19.7553745843514	genic	protein_coding	1.94477304441972	0.0259011498671204	present	B-cell	CL:0000236
ENSMUSG00000035234	33	29.6330618765271	genic	protein_coding	2.33770475316522	0.00970128471830821	present	B-cell	CL:0000236
ENSMUSG00000035235	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000035236	14	12.5716020082236	genic	protein_coding	1.50675930797626	0.0659361816796203	absent	B-cell	CL:0000236
ENSMUSG00000035237	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035238	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035239	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035242	1487	1335.28372758775	genic	protein_coding	6.02800315791383	8.29989040546112e-10	present	B-cell	CL:0000236
ENSMUSG00000035245	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000035246	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035247	78	70.0417826172459	genic	protein_coding	3.17131619407618	0.000758749338702559	present	B-cell	CL:0000236
ENSMUSG00000035248	20	17.9594314403195	genic	protein_coding	1.85240901342802	0.0319835559900289	present	B-cell	CL:0000236
ENSMUSG00000035258	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035262	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000035266	4	3.59188628806389	genic	protein_coding	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000035268	361	324.167737497766	genic	protein_coding	4.65612419097813	1.61108807044986e-06	present	B-cell	CL:0000236
ENSMUSG00000035270	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000035273	17	15.2655167242715	genic	protein_coding	1.69491373357766	0.0450458934212056	present	B-cell	CL:0000236
ENSMUSG00000035274	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035275	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035277	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035278	196	176.002428115131	genic	protein_coding	4.06424029774973	2.40945801506903e-05	present	B-cell	CL:0000236
ENSMUSG00000035279	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035283	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035284	5	4.48985786007987	genic	protein_coding	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000035285	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000035293	11	9.8776872921757	genic	protein_coding	1.27305185158925	0.101499821424961	absent	B-cell	CL:0000236
ENSMUSG00000035295	7	6.28580100411181	genic	protein_coding	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000035296	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035297	75	67.347867901198	genic	protein_coding	3.13330783890737	0.000864240279595435	present	B-cell	CL:0000236
ENSMUSG00000035298	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035299	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000035305	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035310	11	9.8776872921757	genic	protein_coding	1.27305185158925	0.101499821424961	absent	B-cell	CL:0000236
ENSMUSG00000035311	19	17.0614598683035	genic	protein_coding	1.80270125459046	0.0357175725279982	present	B-cell	CL:0000236
ENSMUSG00000035314	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000035325	37	33.224948164591	genic	protein_coding	2.44857854695774	0.00717105775093193	present	B-cell	CL:0000236
ENSMUSG00000035329	19	17.0614598683035	genic	protein_coding	1.80270125459046	0.0357175725279982	present	B-cell	CL:0000236
ENSMUSG00000035337	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000035342	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000035349	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035351	18	16.1634882962875	genic	protein_coding	1.75030531418519	0.0400328222108551	present	B-cell	CL:0000236
ENSMUSG00000035352	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035354	69	61.9600384691021	genic	protein_coding	3.05250365274388	0.0011347048450616	present	B-cell	CL:0000236
ENSMUSG00000035355	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035356	12	10.7756588641917	genic	protein_coding	1.35737360543968	0.0873312652512056	absent	B-cell	CL:0000236
ENSMUSG00000035357	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035364	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035365	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035367	50	44.8985786007987	genic	protein_coding	2.74037613016186	0.00306844547706743	present	B-cell	CL:0000236
ENSMUSG00000035370	7	6.28580100411181	genic	protein_coding	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000035371	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035372	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035373	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035376	35	31.4290050205591	genic	protein_coding	2.3947264247101	0.00831638514289249	present	B-cell	CL:0000236
ENSMUSG00000035378	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000035382	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000035383	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035385	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035387	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035390	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035392	24	21.5513177283834	genic	protein_coding	2.02909479827015	0.0212243178151078	present	B-cell	CL:0000236
ENSMUSG00000035394	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035395	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035397	10	8.97971572015973	genic	protein_coding	1.18068782059756	0.118863380809489	absent	B-cell	CL:0000236
ENSMUSG00000035399	69	61.9600384691021	genic	protein_coding	3.05250365274388	0.0011347048450616	present	B-cell	CL:0000236
ENSMUSG00000035401	44	39.5107491687028	genic	protein_coding	2.61649423725018	0.00444189319558057	present	B-cell	CL:0000236
ENSMUSG00000035403	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035407	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035413	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035420	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035427	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035429	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035431	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035435	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035437	59	52.9803227489424	genic	protein_coding	2.90077432431596	0.00186120928144037	present	B-cell	CL:0000236
ENSMUSG00000035439	7	6.28580100411181	genic	protein_coding	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000035441	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035443	5	4.48985786007987	genic	protein_coding	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000035448	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035451	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035454	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035455	10	8.97971572015973	genic	protein_coding	1.18068782059756	0.118863380809489	absent	B-cell	CL:0000236
ENSMUSG00000035456	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035458	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000035459	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035469	21	18.8574030123354	genic	protein_coding	1.89969101672176	0.0287368399575633	present	B-cell	CL:0000236
ENSMUSG00000035472	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035473	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035476	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000035478	74	66.449896329182	genic	protein_coding	3.1202997397882	0.000903335484767751	present	B-cell	CL:0000236
ENSMUSG00000035486	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035491	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035493	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000035495	8	7.18377257612778	genic	protein_coding	0.964441896694177	0.167412212806512	absent	B-cell	CL:0000236
ENSMUSG00000035498	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000035504	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035505	7	6.28580100411181	genic	protein_coding	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000035506	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035509	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035513	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035517	7	6.28580100411181	genic	protein_coding	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000035521	26	23.3472608724153	genic	protein_coding	2.10666329250021	0.0175733881035509	present	B-cell	CL:0000236
ENSMUSG00000035522	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035523	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035528	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035529	5	4.48985786007987	genic	protein_coding	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000035530	1757	1577.73605203206	genic	protein_coding	6.18969285990561	3.01407785914071e-10	present	B-cell	CL:0000236
ENSMUSG00000035539	31	27.8371187324952	genic	protein_coding	2.27711697333214	0.0113896206872058	present	B-cell	CL:0000236
ENSMUSG00000035540	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035545	34	30.5310334485431	genic	protein_coding	2.36663492640813	0.008975314906335	present	B-cell	CL:0000236
ENSMUSG00000035547	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035551	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035557	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035559	33	29.6330618765271	genic	protein_coding	2.33770475316522	0.00970128471830821	present	B-cell	CL:0000236
ENSMUSG00000035560	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035561	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000035566	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035569	133	119.430219078124	genic	protein_coding	3.68846105153347	0.000112807276883342	present	B-cell	CL:0000236
ENSMUSG00000035572	13	11.6736304362077	genic	protein_coding	1.43494209966975	0.0756517988021642	absent	B-cell	CL:0000236
ENSMUSG00000035575	5	4.48985786007987	genic	protein_coding	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000035576	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035578	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035580	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035582	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035585	37	33.224948164591	genic	protein_coding	2.44857854695774	0.00717105775093193	present	B-cell	CL:0000236
ENSMUSG00000035592	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035594	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035595	30	26.9391471604792	genic	protein_coding	2.24534072217353	0.012373133848624	present	B-cell	CL:0000236
ENSMUSG00000035596	41	36.8168344526549	genic	protein_coding	2.54805954139609	0.00541619904637878	present	B-cell	CL:0000236
ENSMUSG00000035597	35	31.4290050205591	genic	protein_coding	2.3947264247101	0.00831638514289249	present	B-cell	CL:0000236
ENSMUSG00000035601	7	6.28580100411181	genic	protein_coding	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000035606	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035614	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000035615	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035620	9	8.08174414814376	genic	protein_coding	1.07858412135473	0.140386581472757	absent	B-cell	CL:0000236
ENSMUSG00000035621	16	14.3675451522556	genic	protein_coding	1.63616308952464	0.0509027295554285	absent	B-cell	CL:0000236
ENSMUSG00000035623	86	77.2255551933737	genic	protein_coding	3.26593654467565	0.000545513473931544	present	B-cell	CL:0000236
ENSMUSG00000035626	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035629	36	32.326976592575	genic	protein_coding	2.42202650701565	0.00771711234352879	present	B-cell	CL:0000236
ENSMUSG00000035632	116	104.164702353853	genic	protein_coding	3.55592949265853	0.000188322543891422	present	B-cell	CL:0000236
ENSMUSG00000035637	32	28.7350903045111	genic	protein_coding	2.30788428235511	0.0105027867475492	present	B-cell	CL:0000236
ENSMUSG00000035638	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035640	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000035642	48	43.1026354567667	genic	protein_coding	2.70081599110061	0.00345847977427103	present	B-cell	CL:0000236
ENSMUSG00000035649	161	144.573423094572	genic	protein_coding	3.87361054811092	5.36173650142373e-05	present	B-cell	CL:0000236
ENSMUSG00000035651	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000035653	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000035666	4	3.59188628806389	genic	protein_coding	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000035671	7	6.28580100411181	genic	protein_coding	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000035673	15	13.4695735802396	genic	protein_coding	1.57361952934306	0.0577877177815308	absent	B-cell	CL:0000236
ENSMUSG00000035674	579	519.925540197248	genic	protein_coding	5.11394551736652	1.57749195093213e-07	present	B-cell	CL:0000236
ENSMUSG00000035678	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
