id	minimum_qValue	call	cutoff
ENSG00000110651	3.23E-11	present	0.05
ENSG00000110660	3.23E-11	present	0.05
ENSG00000110665	1.31E-09	present	0.05
ENSG00000110675	0.00019777	present	0.05
ENSG00000110680	0.000364482	present	0.05
ENSG00000110693	3.23E-11	present	0.05
ENSG00000110696	3.23E-11	present	0.05
ENSG00000110697	3.54E-11	present	0.05
ENSG00000110700	3.23E-11	present	0.05
ENSG00000110711	3.23E-11	present	0.05
ENSG00000110713	3.23E-11	present	0.05
ENSG00000110717	3.23E-11	present	0.05
ENSG00000110719	3.23E-11	present	0.05
ENSG00000110721	3.23E-11	present	0.05
ENSG00000110723	3.23E-11	present	0.05
ENSG00000110756	3.23E-11	present	0.05
ENSG00000110768	3.23E-11	present	0.05
ENSG00000110777	1.80E-09	present	0.05
ENSG00000110786	0.000425283	present	0.05
ENSG00000110799	3.23E-11	present	0.05
ENSG00000110801	3.23E-11	present	0.05
ENSG00000110811	1.31E-09	present	0.05
ENSG00000110841	3.23E-11	present	0.05
ENSG00000110844	3.23E-11	present	0.05
ENSG00000110848	9.20E-11	present	0.05
ENSG00000110851	3.23E-11	present	0.05
ENSG00000110852	3.23E-11	present	0.05
ENSG00000110871	3.23E-11	present	0.05
ENSG00000110876	3.54E-11	present	0.05
ENSG00000110880	3.23E-11	present	0.05
ENSG00000110881	0.001728183	present	0.05
ENSG00000110887	0.000110055	present	0.05
ENSG00000110888	3.23E-11	present	0.05
ENSG00000110900	6.74E-06	present	0.05
ENSG00000110906	3.23E-11	present	0.05
ENSG00000110911	3.23E-11	present	0.05
ENSG00000110917	3.23E-11	present	0.05
ENSG00000110921	9.20E-11	present	0.05
ENSG00000110925	3.23E-11	present	0.05
ENSG00000110931	3.54E-11	present	0.05
ENSG00000110934	9.20E-11	present	0.05
ENSG00000110944	0.000177936	present	0.05
ENSG00000110955	3.23E-11	present	0.05
ENSG00000110958	3.23E-11	present	0.05
ENSG00000110975	0.017505326	absent	0.05
ENSG00000110987	1.31E-09	present	0.05
ENSG00000111011	3.23E-11	present	0.05
ENSG00000111012	0.000698803	present	0.05
ENSG00000111046	0.016364729	absent	0.05
ENSG00000111049	0.537535348	absent	0.05
ENSG00000111052	3.23E-11	present	0.05
ENSG00000111057	3.23E-11	present	0.05
ENSG00000111058	3.23E-11	present	0.05
ENSG00000111077	3.23E-11	present	0.05
ENSG00000111087	1.01E-09	present	0.05
ENSG00000111110	1.31E-09	present	0.05
ENSG00000111142	3.23E-11	present	0.05
ENSG00000111144	3.23E-11	present	0.05
ENSG00000111145	3.23E-11	present	0.05
ENSG00000111181	1.33E-05	present	0.05
ENSG00000111186	1.45E-05	present	0.05
ENSG00000111196	3.23E-11	present	0.05
ENSG00000111199	2.45E-06	present	0.05
ENSG00000111203	3.23E-11	present	0.05
ENSG00000111206	3.66E-09	present	0.05
ENSG00000111215	2.40E-09	present	0.05
ENSG00000111218	0.000126876	present	0.05
ENSG00000111224	3.23E-11	present	0.05
ENSG00000111229	3.23E-11	present	0.05
ENSG00000111231	3.23E-11	present	0.05
ENSG00000111237	3.23E-11	present	0.05
ENSG00000111241	0.012538303	absent	0.05
ENSG00000111245	0.007359803	absent	0.05
ENSG00000111247	3.23E-11	present	0.05
ENSG00000111249	0.027280085	absent	0.05
ENSG00000111252	9.20E-11	present	0.05
ENSG00000111254	0.000143578	present	0.05
ENSG00000111261	3.23E-11	present	0.05
ENSG00000111262	0.068013996	absent	0.05
ENSG00000111266	3.23E-11	present	0.05
ENSG00000111269	3.23E-11	present	0.05
ENSG00000111271	3.23E-11	present	0.05
ENSG00000111275	3.23E-11	present	0.05
ENSG00000111276	3.23E-11	present	0.05
ENSG00000111291	3.63E-06	present	0.05
ENSG00000111300	3.23E-11	present	0.05
ENSG00000111305	0.008317636	absent	0.05
ENSG00000111319	3.54E-11	present	0.05
ENSG00000111321	3.23E-11	present	0.05
ENSG00000111325	9.20E-11	present	0.05
ENSG00000111328	3.23E-11	present	0.05
ENSG00000111331	9.20E-11	present	0.05
ENSG00000111335	3.54E-11	present	0.05
ENSG00000111339	1.80E-09	present	0.05
ENSG00000111341	3.23E-11	present	0.05
ENSG00000111344	0.002280457	absent	0.05
ENSG00000111348	3.23E-11	present	0.05
ENSG00000111358	3.23E-11	present	0.05
ENSG00000111361	3.23E-11	present	0.05
ENSG00000111364	3.23E-11	present	0.05
ENSG00000111371	3.23E-11	present	0.05
ENSG00000111404	1.80E-09	present	0.05
ENSG00000111405	0.002717126	absent	0.05
ENSG00000111412	3.54E-11	present	0.05
ENSG00000111424	1.31E-09	present	0.05
ENSG00000111432	0.001522969	present	0.05
ENSG00000111445	3.23E-11	present	0.05
ENSG00000111450	3.23E-11	present	0.05
ENSG00000111452	3.23E-11	present	0.05
ENSG00000111481	3.23E-11	present	0.05
ENSG00000111490	1.42E-06	present	0.05
ENSG00000111530	3.23E-11	present	0.05
ENSG00000111536	0.02368996	absent	0.05
ENSG00000111537	6.60E-05	present	0.05
ENSG00000111540	3.23E-11	present	0.05
ENSG00000111554	3.23E-11	present	0.05
ENSG00000111581	3.23E-11	present	0.05
ENSG00000111596	3.23E-11	present	0.05
ENSG00000111602	1.31E-09	present	0.05
ENSG00000111605	3.23E-11	present	0.05
ENSG00000111615	3.23E-11	present	0.05
ENSG00000111639	3.23E-11	present	0.05
ENSG00000111640	3.23E-11	present	0.05
ENSG00000111641	9.20E-11	present	0.05
ENSG00000111642	3.23E-11	present	0.05
ENSG00000111644	1.31E-09	present	0.05
ENSG00000111647	3.23E-11	present	0.05
ENSG00000111652	3.23E-11	present	0.05
ENSG00000111653	3.23E-11	present	0.05
ENSG00000111664	3.59E-05	present	0.05
ENSG00000111665	1.01E-09	present	0.05
ENSG00000111666	3.23E-11	present	0.05
ENSG00000111667	3.23E-11	present	0.05
ENSG00000111669	3.23E-11	present	0.05
ENSG00000111670	3.23E-11	present	0.05
ENSG00000111671	9.20E-11	present	0.05
ENSG00000111674	3.54E-11	present	0.05
ENSG00000111676	3.54E-11	present	0.05
ENSG00000111678	3.23E-11	present	0.05
ENSG00000111679	3.54E-11	present	0.05
ENSG00000111684	3.23E-11	present	0.05
ENSG00000111696	6.32E-05	present	0.05
ENSG00000111700	0.000437409	present	0.05
ENSG00000111701	0.536476857	absent	0.05
ENSG00000111704	9.92E-06	present	0.05
ENSG00000111707	3.23E-11	present	0.05
ENSG00000111711	3.23E-11	present	0.05
ENSG00000111713	0.057989318	absent	0.05
ENSG00000111716	3.23E-11	present	0.05
ENSG00000111725	3.23E-11	present	0.05
ENSG00000111726	3.23E-11	present	0.05
ENSG00000111727	3.23E-11	present	0.05
ENSG00000111728	3.23E-11	present	0.05
ENSG00000111729	9.20E-11	present	0.05
ENSG00000111731	3.23E-11	present	0.05
ENSG00000111732	0.007693979	absent	0.05
ENSG00000111737	3.23E-11	present	0.05
ENSG00000111752	3.23E-11	present	0.05
ENSG00000111775	3.23E-11	present	0.05
ENSG00000111780	0.009599339	absent	0.05
ENSG00000111783	0.011638181	absent	0.05
ENSG00000111785	1.01E-09	present	0.05
ENSG00000111786	3.23E-11	present	0.05
ENSG00000111788	6.00E-06	present	0.05
ENSG00000111790	3.23E-11	present	0.05
ENSG00000111796	1.31E-09	present	0.05
ENSG00000111799	3.23E-11	present	0.05
ENSG00000111801	3.23E-11	present	0.05
ENSG00000111802	3.23E-11	present	0.05
ENSG00000111816	0.000175184	present	0.05
ENSG00000111817	3.23E-11	present	0.05
ENSG00000111832	3.23E-11	present	0.05
ENSG00000111834	3.23E-11	present	0.05
ENSG00000111837	6.35E-06	present	0.05
ENSG00000111843	3.23E-11	present	0.05
ENSG00000111845	3.23E-11	present	0.05
ENSG00000111846	3.23E-11	present	0.05
ENSG00000111850	3.23E-11	present	0.05
ENSG00000111859	3.23E-11	present	0.05
ENSG00000111860	3.23E-11	present	0.05
ENSG00000111863	9.20E-11	present	0.05
ENSG00000111875	3.23E-11	present	0.05
ENSG00000111877	3.23E-11	present	0.05
ENSG00000111879	3.23E-11	present	0.05
ENSG00000111880	3.23E-11	present	0.05
ENSG00000111885	3.23E-11	present	0.05
ENSG00000111886	0.000597508	present	0.05
ENSG00000111897	3.23E-11	present	0.05
ENSG00000111906	3.23E-11	present	0.05
ENSG00000111907	3.23E-11	present	0.05
ENSG00000111911	3.23E-11	present	0.05
ENSG00000111912	3.23E-11	present	0.05
ENSG00000111913	9.20E-11	present	0.05
ENSG00000111961	3.23E-11	present	0.05
ENSG00000111962	2.40E-09	present	0.05
ENSG00000111981	1.10E-05	present	0.05
ENSG00000112029	3.23E-11	present	0.05
ENSG00000112031	3.23E-11	present	0.05
ENSG00000112033	9.20E-11	present	0.05
ENSG00000112038	0.012099083	absent	0.05
ENSG00000112039	1.20E-06	present	0.05
ENSG00000112041	0.001112256	present	0.05
ENSG00000112053	0.001286993	present	0.05
ENSG00000112062	3.23E-11	present	0.05
ENSG00000112077	3.01E-06	present	0.05
ENSG00000112078	3.23E-11	present	0.05
ENSG00000112079	3.23E-11	present	0.05
ENSG00000112081	3.23E-11	present	0.05
ENSG00000112096	3.23E-11	present	0.05
ENSG00000112110	3.23E-11	present	0.05
ENSG00000112115	0.072499929	absent	0.05
ENSG00000112116	0.021348675	absent	0.05
ENSG00000112118	3.23E-11	present	0.05
ENSG00000112130	3.23E-11	present	0.05
ENSG00000112137	3.54E-11	present	0.05
ENSG00000112139	9.20E-11	present	0.05
ENSG00000112144	3.23E-11	present	0.05
ENSG00000112146	3.23E-11	present	0.05
ENSG00000112149	3.54E-11	present	0.05
ENSG00000112159	3.23E-11	present	0.05
ENSG00000112164	0.002702848	absent	0.05
ENSG00000112167	3.23E-11	present	0.05
ENSG00000112175	3.23E-11	present	0.05
ENSG00000112182	8.77E-06	present	0.05
ENSG00000112183	2.84E-05	present	0.05
ENSG00000112186	1.31E-09	present	0.05
ENSG00000112195	0.001773706	present	0.05
ENSG00000112200	3.23E-11	present	0.05
ENSG00000112208	1.01E-09	present	0.05
ENSG00000112210	3.23E-11	present	0.05
ENSG00000112212	0.000266941	present	0.05
ENSG00000112214	3.54E-11	present	0.05
ENSG00000112218	0.000503485	present	0.05
ENSG00000112232	1.18E-09	present	0.05
ENSG00000112234	3.23E-11	present	0.05
ENSG00000112237	3.23E-11	present	0.05
ENSG00000112238	0.537074375	absent	0.05
ENSG00000112242	3.04E-06	present	0.05
ENSG00000112245	3.23E-11	present	0.05
ENSG00000112246	0.027085074	absent	0.05
ENSG00000112249	3.23E-11	present	0.05
ENSG00000112273	0.067127993	absent	0.05
ENSG00000112276	0.000145651	present	0.05
ENSG00000112280	0.000763094	present	0.05
ENSG00000112282	3.23E-11	present	0.05
ENSG00000112290	3.23E-11	present	0.05
ENSG00000112293	0.000186307	present	0.05
ENSG00000112294	1.31E-09	present	0.05
ENSG00000112297	1.01E-09	present	0.05
ENSG00000112299	4.11E-07	present	0.05
ENSG00000112303	9.20E-11	present	0.05
ENSG00000112304	3.23E-11	present	0.05
ENSG00000112305	3.23E-11	present	0.05
ENSG00000112306	3.23E-11	present	0.05
ENSG00000112308	3.23E-11	present	0.05
ENSG00000112309	0.004463291	absent	0.05
ENSG00000112312	3.23E-11	present	0.05
ENSG00000112319	1.01E-09	present	0.05
ENSG00000112320	5.54E-06	present	0.05
ENSG00000112333	0.040125441	absent	0.05
ENSG00000112335	3.23E-11	present	0.05
ENSG00000112337	0.118633816	absent	0.05
ENSG00000112339	3.23E-11	present	0.05
ENSG00000112343	1.31E-09	present	0.05
ENSG00000112357	1.18E-09	present	0.05
ENSG00000112365	1.18E-09	present	0.05
ENSG00000112367	3.23E-11	present	0.05
ENSG00000112378	3.23E-11	present	0.05
ENSG00000112379	1.31E-09	present	0.05
ENSG00000112394	8.36E-07	present	0.05
ENSG00000112406	3.23E-11	present	0.05
ENSG00000112414	3.23E-11	present	0.05
ENSG00000112419	3.23E-11	present	0.05
ENSG00000112425	1.31E-09	present	0.05
ENSG00000112462	0.382243277	absent	0.05
ENSG00000112473	3.23E-11	present	0.05
ENSG00000112486	0.000455612	present	0.05
ENSG00000112494	0.019885534	absent	0.05
ENSG00000112499	0.016538541	absent	0.05
ENSG00000112511	3.23E-11	present	0.05
ENSG00000112514	3.23E-11	present	0.05
ENSG00000112530	1.18E-09	present	0.05
ENSG00000112531	3.23E-11	present	0.05
ENSG00000112539	1.18E-09	present	0.05
ENSG00000112541	3.25E-05	present	0.05
ENSG00000112559	3.23E-11	present	0.05
ENSG00000112561	9.20E-11	present	0.05
ENSG00000112562	9.20E-11	present	0.05
ENSG00000112576	3.23E-11	present	0.05
ENSG00000112578	1.31E-09	present	0.05
ENSG00000112584	3.23E-11	present	0.05
ENSG00000112592	3.23E-11	present	0.05
ENSG00000112599	0.001258297	present	0.05
ENSG00000112619	0.000774756	present	0.05
ENSG00000112624	1.18E-09	present	0.05
ENSG00000112640	3.23E-11	present	0.05
ENSG00000112651	3.23E-11	present	0.05
ENSG00000112655	3.23E-11	present	0.05
ENSG00000112658	9.20E-11	present	0.05
ENSG00000112659	6.58E-10	present	0.05
ENSG00000112667	3.23E-11	present	0.05
ENSG00000112679	3.23E-11	present	0.05
ENSG00000112685	3.23E-11	present	0.05
ENSG00000112695	3.23E-11	present	0.05
ENSG00000112697	3.23E-11	present	0.05
ENSG00000112699	9.20E-11	present	0.05
ENSG00000112701	3.23E-11	present	0.05
ENSG00000112706	0.000452489	present	0.05
ENSG00000112715	3.23E-11	present	0.05
ENSG00000112739	3.23E-11	present	0.05
ENSG00000112742	3.23E-11	present	0.05
ENSG00000112759	3.54E-11	present	0.05
ENSG00000112761	0.003942531	absent	0.05
ENSG00000112763	3.23E-11	present	0.05
ENSG00000112769	3.23E-11	present	0.05
ENSG00000112773	3.23E-11	present	0.05
ENSG00000112782	3.23E-11	present	0.05
ENSG00000112787	9.20E-11	present	0.05
ENSG00000112796	1.31E-09	present	0.05
ENSG00000112799	9.20E-11	present	0.05
ENSG00000112812	1.31E-09	present	0.05
ENSG00000112818	0.101635462	absent	0.05
ENSG00000112837	0.000968403	present	0.05
ENSG00000112851	3.23E-11	present	0.05
ENSG00000112852	0.000125232	present	0.05
ENSG00000112855	3.23E-11	present	0.05
ENSG00000112874	3.23E-11	present	0.05
ENSG00000112877	1.31E-09	present	0.05
ENSG00000112893	3.23E-11	present	0.05
ENSG00000112902	3.23E-11	present	0.05
ENSG00000112936	3.23E-11	present	0.05
ENSG00000112941	8.13E-10	present	0.05
ENSG00000112964	3.23E-11	present	0.05
ENSG00000112972	3.23E-11	present	0.05
ENSG00000112977	3.23E-11	present	0.05
ENSG00000112981	3.23E-11	present	0.05
ENSG00000112983	3.23E-11	present	0.05
ENSG00000112984	3.23E-11	present	0.05
ENSG00000112992	3.23E-11	present	0.05
ENSG00000112996	3.23E-11	present	0.05
ENSG00000113013	3.23E-11	present	0.05
ENSG00000113048	3.23E-11	present	0.05
ENSG00000113068	3.23E-11	present	0.05
ENSG00000113070	3.54E-11	present	0.05
ENSG00000113073	0.010686534	absent	0.05
ENSG00000113083	3.23E-11	present	0.05
ENSG00000113088	1.31E-09	present	0.05
ENSG00000113100	0.017341528	absent	0.05
ENSG00000113108	3.23E-11	present	0.05
ENSG00000113119	3.54E-11	present	0.05
ENSG00000113140	3.23E-11	present	0.05
ENSG00000113141	3.23E-11	present	0.05
ENSG00000113161	3.23E-11	present	0.05
ENSG00000113163	3.23E-11	present	0.05
ENSG00000113194	3.23E-11	present	0.05
ENSG00000113196	0.006145368	absent	0.05
ENSG00000113205	0.000140098	present	0.05
ENSG00000113209	0.000176427	present	0.05
ENSG00000113211	0.001782428	present	0.05
ENSG00000113212	0.00029989	present	0.05
ENSG00000113231	1.31E-09	present	0.05
ENSG00000113240	3.23E-11	present	0.05
ENSG00000113248	1.84E-05	present	0.05
ENSG00000113249	0.00027845	present	0.05
ENSG00000113262	0.006701985	absent	0.05
ENSG00000113263	1.80E-09	present	0.05
ENSG00000113269	3.23E-11	present	0.05
ENSG00000113272	3.23E-11	present	0.05
ENSG00000113273	1.18E-09	present	0.05
ENSG00000113282	3.23E-11	present	0.05
ENSG00000113296	1.60E-05	present	0.05
ENSG00000113300	3.23E-11	present	0.05
ENSG00000113302	0.00282576	absent	0.05
ENSG00000113303	4.77E-05	present	0.05
ENSG00000113312	3.23E-11	present	0.05
ENSG00000113318	3.23E-11	present	0.05
ENSG00000113319	1.80E-09	present	0.05
ENSG00000113327	0.00227231	absent	0.05
ENSG00000113328	3.23E-11	present	0.05
ENSG00000113356	4.84E-05	present	0.05
ENSG00000113360	3.23E-11	present	0.05
ENSG00000113361	1.01E-09	present	0.05
ENSG00000113368	3.23E-11	present	0.05
ENSG00000113369	3.23E-11	present	0.05
ENSG00000113384	3.23E-11	present	0.05
ENSG00000113387	3.23E-11	present	0.05
ENSG00000113389	3.23E-11	present	0.05
ENSG00000113391	3.23E-11	present	0.05
ENSG00000113396	0.000218048	present	0.05
ENSG00000113407	3.23E-11	present	0.05
ENSG00000113430	0.010628144	absent	0.05
ENSG00000113441	3.23E-11	present	0.05
ENSG00000113448	3.23E-11	present	0.05
ENSG00000113456	3.23E-11	present	0.05
ENSG00000113460	3.23E-11	present	0.05
ENSG00000113492	0.019437502	absent	0.05
ENSG00000113494	0.000214576	present	0.05
ENSG00000113504	3.54E-11	present	0.05
ENSG00000113520	0.000120368	present	0.05
ENSG00000113522	3.23E-11	present	0.05
ENSG00000113525	0.003252804	absent	0.05
ENSG00000113532	3.23E-11	present	0.05
ENSG00000113552	3.23E-11	present	0.05
ENSG00000113555	3.23E-11	present	0.05
ENSG00000113558	3.23E-11	present	0.05
ENSG00000113569	3.23E-11	present	0.05
ENSG00000113575	3.23E-11	present	0.05
ENSG00000113578	1.23E-05	present	0.05
ENSG00000113580	3.23E-11	present	0.05
ENSG00000113583	3.23E-11	present	0.05
ENSG00000113593	3.23E-11	present	0.05
ENSG00000113594	3.23E-11	present	0.05
ENSG00000113595	3.23E-11	present	0.05
ENSG00000113597	3.23E-11	present	0.05
ENSG00000113600	0.01663328	absent	0.05
ENSG00000113615	3.23E-11	present	0.05
ENSG00000113621	3.23E-11	present	0.05
ENSG00000113638	3.23E-11	present	0.05
ENSG00000113643	3.23E-11	present	0.05
ENSG00000113645	3.23E-11	present	0.05
ENSG00000113648	3.23E-11	present	0.05
ENSG00000113649	3.23E-11	present	0.05
ENSG00000113657	3.23E-11	present	0.05
ENSG00000113658	3.23E-11	present	0.05
ENSG00000113712	3.23E-11	present	0.05
ENSG00000113716	3.23E-11	present	0.05
ENSG00000113719	3.23E-11	present	0.05
ENSG00000113721	3.23E-11	present	0.05
ENSG00000113722	0.00788184	absent	0.05
ENSG00000113732	3.23E-11	present	0.05
ENSG00000113734	1.01E-09	present	0.05
ENSG00000113739	2.40E-09	present	0.05
ENSG00000113742	3.23E-11	present	0.05
ENSG00000113749	4.17E-09	present	0.05
ENSG00000113758	3.23E-11	present	0.05
ENSG00000113761	3.23E-11	present	0.05
ENSG00000113763	0.005032139	absent	0.05
ENSG00000113790	1.31E-09	present	0.05
ENSG00000113805	3.23E-11	present	0.05
ENSG00000113810	3.23E-11	present	0.05
ENSG00000113811	3.23E-11	present	0.05
ENSG00000113812	3.23E-11	present	0.05
ENSG00000113838	1.01E-09	present	0.05
ENSG00000113845	3.23E-11	present	0.05
ENSG00000113851	3.23E-11	present	0.05
ENSG00000113889	0.000292356	present	0.05
ENSG00000113905	0.015486517	absent	0.05
ENSG00000113916	3.54E-11	present	0.05
ENSG00000113924	0.000121803	present	0.05
ENSG00000113946	8.94E-05	present	0.05
ENSG00000113966	3.23E-11	present	0.05
ENSG00000113971	3.23E-11	present	0.05
ENSG00000114013	9.20E-11	present	0.05
ENSG00000114019	3.23E-11	present	0.05
ENSG00000114021	3.23E-11	present	0.05
ENSG00000114023	3.23E-11	present	0.05
ENSG00000114026	3.23E-11	present	0.05
ENSG00000114030	3.23E-11	present	0.05
ENSG00000114054	3.23E-11	present	0.05
ENSG00000114062	3.23E-11	present	0.05
ENSG00000114098	3.23E-11	present	0.05
ENSG00000114107	3.23E-11	present	0.05
ENSG00000114113	6.58E-10	present	0.05
ENSG00000114115	3.23E-11	present	0.05
ENSG00000114120	3.23E-11	present	0.05
ENSG00000114124	0.159452417	absent	0.05
ENSG00000114125	3.23E-11	present	0.05
ENSG00000114126	3.23E-11	present	0.05
ENSG00000114127	3.23E-11	present	0.05
ENSG00000114166	3.23E-11	present	0.05
ENSG00000114200	3.23E-11	present	0.05
ENSG00000114204	9.19E-07	present	0.05
ENSG00000114209	3.23E-11	present	0.05
ENSG00000114248	0.000380648	present	0.05
ENSG00000114251	3.23E-11	present	0.05
ENSG00000114268	1.31E-09	present	0.05
ENSG00000114270	2.22E-06	present	0.05
ENSG00000114279	5.91E-06	present	0.05
ENSG00000114302	3.23E-11	present	0.05
ENSG00000114315	3.23E-11	present	0.05
ENSG00000114316	3.23E-11	present	0.05
ENSG00000114331	3.23E-11	present	0.05
ENSG00000114346	3.23E-11	present	0.05
ENSG00000114349	0.122498512	absent	0.05
ENSG00000114353	3.23E-11	present	0.05
ENSG00000114354	3.23E-11	present	0.05
ENSG00000114374	3.23E-11	present	0.05
ENSG00000114378	3.54E-11	present	0.05
ENSG00000114383	3.23E-11	present	0.05
ENSG00000114388	3.23E-11	present	0.05
ENSG00000114391	3.23E-11	present	0.05
ENSG00000114395	9.20E-11	present	0.05
ENSG00000114405	3.23E-11	present	0.05
ENSG00000114416	3.23E-11	present	0.05
ENSG00000114423	3.23E-11	present	0.05
ENSG00000114439	3.23E-11	present	0.05
ENSG00000114446	3.23E-11	present	0.05
ENSG00000114450	3.23E-11	present	0.05
ENSG00000114455	1.31E-09	present	0.05
ENSG00000114473	3.23E-11	present	0.05
ENSG00000114480	3.23E-11	present	0.05
ENSG00000114487	0.157058011	absent	0.05
ENSG00000114491	3.23E-11	present	0.05
ENSG00000114503	3.23E-11	present	0.05
ENSG00000114520	3.23E-11	present	0.05
ENSG00000114529	1.31E-09	present	0.05
